,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C19orf26,C3orf72,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2BB,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
CBFA2T3,4.471005627599706,4.474847982310669,4.518494484101233,4.526553280111073,4.467661691542289,4.4446287083103,4.540455616653574,4.42745289943724,4.498216880200766,4.441585177560474,4.429494319447539,4.357309836360367,4.530746268656716,4.47705914870094,4.424477611940299,4.311020654304237,4.396003851709196,4.297683993823983,4.52787084983247,4.43398392652124,4.428855721393035,4.40343735866124,4.3587120576890825,4.471758852794849,4.497512437810945,4.467076382791923,4.4983776768332255,4.449773603890659,4.381351668623176,4.484396200814111,4.516242317822652,4.426181195931172,4.366979535313125,4.372201492537314,4.452393206381884,4.3867618429591175,4.425458912334878,4.35937197131227,4.533196088522903,4.569962686567164,4.490547263681592,4.507835820895522,4.44726368159204,4.515364354697103,4.413235029670923,4.431862426995457,4.469603203494722,4.392684464998949,4.438020424194815,4.416666666666667,4.4714522624970385,4.334098737083812,4.500574052812858,4.451492537313433,4.526938478340007,4.357874305602035,4.481876332622601,4.430703624733476,4.449229263518474,4.499675535366645,4.458163726820443,4.520578923563998,4.486278285989408,4.467545990975355,4.4708714492055845,4.4572761194029855,4.4744697564807545,4.470827679782904,4.476846536548029,4.430122116689281,4.366915422885572,4.4,4.397469175859832,4.456180635285113,4.4232540998710155,4.483645601778342,4.317451205510907,4.568656716417911,4.3715796019900495,4.44814389590509,4.503345342254246,4.433024749669374,4.465816080885893,4.405421870240634,4.383739198743126,4.387230514096186,4.473880597014926,4.529850746268656,4.5542288557213935,4.326386933258237,4.333803953206938,4.473880597014926,4.44136460554371,4.453610326744655,4.439895118999597,4.499214454045561,4.5347177157689815,4.25101763907734,4.35470606152909,4.297074626865672,4.4441791044776116,4.349567949725059,4.432149596843369,4.393034825870647,4.466549604916594
CBL,4.191981038909737,3.92681838464971,3.855421686746988,3.6542448865228354,4.3302097278000895,4.3162278744608065,3.778270978651448,4.436500098755679,4.1240004264847,3.94557540506855,4.357309836360367,4.898243576716505,3.805301204819277,4.132083891120035,4.182168674698795,5.126201776804186,4.528760202098717,5.302451184046531,3.8170641750676175,4.145505097312326,3.450602409638554,4.319094560058415,4.897251929064573,3.918969997637609,3.8755020080321283,4.3210489014883064,3.8433734939759034,4.240286990659266,4.632056315148233,3.951077035414385,3.945192534845263,4.424142429590975,4.862998385293753,4.770331325301205,4.283963439966763,4.614457831325301,4.441905553247473,4.7937724925676735,3.6206896551724137,3.5695281124497993,3.487550200803213,4.025602409638554,3.7369477911646585,3.783132530120482,4.500362897372623,4.221843897328444,4.249485747869527,4.496012217885627,4.451109701965758,4.4528112449799195,4.288965385350927,4.721037998146432,3.7618164967562557,4.129518072289157,3.8473405818395534,4.84304932735426,3.901893287435456,4.376936316695353,4.313845546118902,3.963855421686747,4.185469149324571,3.9170013386880855,3.9172172561212593,4.1311291678341275,4.322451094701386,4.235692771084337,4.241090678503488,3.9846659364731654,3.7476058078467718,4.0854326396495075,4.83574297188755,3.616867469879518,4.680722891566265,4.017608897126969,4.439387178343002,3.936426557293002,4.921686746987952,3.6261044176706827,4.712600401606426,4.36577077540933,3.7926879933527213,4.375324081134665,4.126506024096385,4.642734202114581,4.673958993870218,4.536590807675145,4.074096385542169,3.9524765729585005,3.709236947791165,4.996135485337577,4.849071963529795,4.074096385542169,4.336201950659782,4.326115271898405,4.317323347443829,4.0675332910589725,3.5060240963855422,3.9759036144578315,4.808581263830834,5.1088192771084335,4.3590361445783135,4.774889029803425,4.541199279878133,4.547714668196596,4.27214741318214
CDKN1A,4.794754098360656,5.084444444444444,5.252173913043478,5.482790697674418,4.640493827160494,4.60641975308642,5.380350877192982,4.4432786885245905,4.92424778761062,4.9944827586206895,4.530746268656716,3.805301204819277,5.3312,4.871111111111111,4.7072,3.465050505050505,4.2780645161290325,3.2504827586206897,5.3126530612244895,4.766153846153846,5.493333333333333,4.516363636363637,3.8085393258426965,5.086274509803921,5.1866666666666665,4.649411764705882,5.222608695652174,4.697977528089887,4.1370786516853935,5.078787878787879,5.151372549019608,4.453248407643312,3.8630927835051545,3.9725,4.657241379310345,4.168695652173913,4.43264367816092,3.9205194805194807,5.532413793103449,5.664166666666667,5.584,5.049,5.228,5.3223529411764705,4.345542168674699,4.679130434782609,4.730731707317073,4.305915492957746,4.450105263157894,4.403333333333333,4.692698412698412,3.9446153846153846,5.313846153846153,4.82,5.2785365853658535,3.8643946188340808,5.1257142857142854,4.513469387755102,4.618360655737705,5.097391304347826,4.774545454545454,5.191111111111111,5.118709677419355,4.852093023255814,4.655913978494624,4.7185,4.749894736842105,5.014545454545455,5.278974358974359,4.821818181818182,3.8913333333333333,5.256,4.120869565217391,4.948717948717949,4.4306172839506175,5.092765957446809,3.693846153846154,5.601333333333334,4.0325,4.562051282051282,5.286896551724138,4.52,4.852258064516129,4.17795918367347,4.097894736842106,4.251111111111111,4.926,5.173015873015873,5.482666666666667,3.6362264150943395,3.807027027027027,4.926,4.5790476190476195,4.615675675675676,4.595135135135135,4.986315789473684,5.657391304347826,4.56,3.894285714285714,3.45408,4.5608,3.92,4.3420689655172415,4.252698412698413,4.700235294117647
CDKN1B,4.612021857923497,4.735253772290809,4.830917874396135,4.931955211024978,4.545496113397348,4.5176040237768635,4.897335932423652,4.439587128111718,4.6820714519829565,4.67816091954023,4.47705914870094,4.132083891120035,4.871111111111111,4.647462277091907,4.548148148148148,3.9625888514777405,4.351851851851852,3.865389527458493,4.861678004535148,4.578347578347579,4.879012345679012,4.455667789001122,4.1339991677070325,4.734204793028322,4.7912457912457915,4.549019607843137,4.806763285024155,4.558884727424053,4.284228048272992,4.738496071829405,4.78721859114016,4.442793111582921,4.161893852615502,4.210648148148148,4.543422733077906,4.301127214170692,4.433801617709664,4.181337181337181,4.956577266922094,5.033179012345679,4.953086419753086,4.739814814814815,4.779012345679012,4.85838779956427,4.390450691655511,4.540257648953301,4.58446251129178,4.36150234741784,4.4487329434697855,4.416666666666667,4.569664902998237,4.176638176638177,4.846153846153846,4.611111111111111,4.8468834688346885,4.156784587277861,4.756613756613756,4.470899470899471,4.525197328476017,4.755233494363929,4.595959595959596,4.806584362139918,4.756272401433692,4.633936261843239,4.553962564715253,4.5717592592592595,4.595321637426901,4.703703703703703,4.817663817663818,4.5993265993265995,4.173456790123457,4.762962962962963,4.28743961352657,4.667616334283001,4.431641518061271,4.743892828999212,4.061253561253562,5.006172839506172,4.235339506172839,4.501424501424501,4.836526181353768,4.474917955930614,4.632616487455197,4.315948601662887,4.269330734243015,4.3353909465020575,4.6685185185185185,4.804526748971194,4.948148148148148,4.043326345213138,4.118618618618618,4.6685185185185185,4.504409171075838,4.527027027027027,4.51001001001001,4.708576998050682,5.009661835748792,4.383838383838384,4.1674225245653815,3.9496296296296296,4.498518518518519,4.175438596491228,4.400170285227756,4.339800117577895,4.569934640522876
CDKN1C,4.523278688524591,4.607407407407408,4.678260869565217,4.747906976744186,4.477037037037037,4.454320987654321,4.726315789473684,4.398688524590164,4.574513274336283,4.564137931034483,4.424477611940299,4.182168674698795,4.7072,4.548148148148148,4.4736,4.05979797979798,4.3348387096774195,3.9931034482758623,4.7004081632653065,4.495384615384616,4.698666666666667,4.404848484848485,4.182471910112359,4.606274509803922,4.648484848484848,4.48,4.659130434782608,4.48314606741573,4.286292134831461,4.610909090909091,4.646274509803922,4.398726114649682,4.203711340206185,4.2375,4.472413793103448,4.300869565217392,4.3949425287356325,4.214545454545455,4.76551724137931,4.8225,4.757333333333333,4.615,4.633333333333334,4.696470588235294,4.363855421686747,4.466956521739131,4.504390243902439,4.339718309859155,4.408,4.383333333333334,4.494603174603174,4.2092307692307696,4.686153846153847,4.52,4.690243902439025,4.196233183856502,4.622857142857143,4.422040816326531,4.459672131147541,4.624347826086956,4.509090909090909,4.661010101010101,4.623225806451613,4.537674418604651,4.483870967741935,4.4915,4.512421052631579,4.585454545454546,4.6635897435897435,4.509090909090909,4.210666666666667,4.616,4.29304347826087,4.558974358974359,4.393086419753087,4.614468085106383,4.124615384615384,4.804,4.254166666666666,4.4451282051282055,4.68,4.42379746835443,4.53483870967742,4.313469387755102,4.276140350877193,4.322222222222222,4.562,4.661904761904762,4.762666666666667,4.117735849056603,4.167027027027027,4.562,4.443809523809524,4.463243243243244,4.447027027027027,4.592631578947368,4.8017391304347825,4.32,4.2036734693877555,4.0448,4.4416,4.2105263157894735,4.3742528735632185,4.326349206349207,4.4941176470588236
CEBPA,4.051995363470773,3.6670407781518892,3.5432586736934564,3.2487667371388302,4.253522883152513,4.244419503678763,3.4214070529860003,4.425898327537672,3.940913560382587,3.7098571926158135,4.311020654304237,5.126201776804186,3.465050505050505,3.9625888514777405,4.05979797979798,5.477808386899296,4.574617139133268,5.738418669453152,3.4834054834054835,4.002331002331002,3.0006734006734006,4.268135904499541,5.124503461582114,3.657159833630422,3.5821854912764004,4.240344622697564,3.5353535353535355,4.132221087277267,4.731018045624787,3.6975818794000612,3.6743909685086154,4.408865727337065,5.070707070707071,4.934343434343434,4.194009056078022,4.702239789196311,4.4350400557297105,4.974288337924701,3.197143852316266,3.1058501683501682,3.024915824915825,3.794191919191919,3.4057239057239057,3.4402852049910875,4.524887428501886,4.1144049187527445,4.1357477211135745,4.528809218950064,4.441998936735779,4.454545454545454,4.191919191919192,4.881118881118881,3.4164724164724163,3.970959595959596,3.5275930032027594,5.046519001675953,3.6277056277056277,4.338280766852195,4.2389468455042225,3.7088274044795786,4.048668503213958,3.631262116110601,3.6477680026067123,3.965703547098896,4.240577821222982,4.12209595959596,4.121318447634237,3.7525252525252526,3.4071484071484073,3.9173553719008263,5.0316498316498315,3.2545454545454544,4.792929292929293,3.807044807044807,4.432472876917322,3.676767676767677,5.180264180264181,3.188215488215488,4.851220538720539,4.313908313908314,3.4597701149425286,4.334867663981588,3.9604105571847508,4.734281591424448,4.790271132376396,4.590160867938645,3.8803030303030304,3.678130511463845,3.315151515151515,5.2822565275395466,5.066748566748567,3.8803030303030304,4.274410774410774,4.2540267540267545,4.248293748293748,3.8588516746411483,3.0307422046552484,3.8438934802571167,4.99824778396207,5.459232323232324,4.306060606060606,4.951621477937268,4.5749448508069195,4.60285393618727,4.169934640522876
CEBPB,4.367794817556848,4.282556750298686,4.286816269284713,4.22543135783946,4.411389884508164,4.392074870569494,4.275325410299944,4.420676890534109,4.362689123608336,4.267519466073415,4.396003851709196,4.528760202098717,4.2780645161290325,4.351851851851852,4.3348387096774195,4.574617139133268,4.431321540062435,4.624360400444939,4.2801184990125085,4.328784119106699,4.095698924731183,4.366568914956011,4.529358463211309,4.277988614800759,4.280058651026393,4.407969639468691,4.269985974754558,4.3702428416092785,4.456143530264589,4.296676441837732,4.314990512333966,4.415656461886172,4.523279015630196,4.495967741935484,4.386262513904338,4.453716690042076,4.421394141638858,4.4953917050691246,4.218576195773081,4.225134408602151,4.147311827956989,4.336290322580645,4.202150537634409,4.260910815939279,4.432763311309755,4.35273492286115,4.385916601101495,4.41821899136756,4.432427843803056,4.419354838709677,4.400153609831029,4.455334987593052,4.244416873449132,4.334677419354839,4.289535798583792,4.510704469839433,4.278801843317972,4.403225806451613,4.394235854045479,4.310659186535764,4.357282502443793,4.308406647116325,4.286680541103018,4.345461365341335,4.410856746444676,4.373387096774193,4.386247877758914,4.299120234604105,4.2245657568238215,4.306451612903226,4.514247311827957,4.132258064516129,4.482468443197756,4.30066170388751,4.419155714854639,4.291352093342485,4.511166253101737,4.243010752688172,4.476478494623656,4.410669975186104,4.256395995550612,4.404042466312781,4.342872008324662,4.474983541803819,4.471420486700622,4.42831541218638,4.330645161290323,4.326164874551972,4.2612903225806456,4.54138770541692,4.497384481255449,4.330645161290323,4.3963133640553,4.401046207497821,4.389276373147341,4.3446519524618,4.181626928471248,4.153958944281525,4.497366688610928,4.559483870967742,4.405806451612904,4.483022071307301,4.458472376714869,4.435483870967742,4.39146110056926
CEBPE,3.975240248728095,3.5062579821200512,3.347826086956522,2.98813151563753,4.2209450830140485,4.213963388676032,3.195644283121597,4.4381006218202375,3.8352151357949342,3.564328180737218,4.297683993823983,5.302451184046531,3.2504827586206897,3.865389527458493,3.9931034482758623,5.738418669453152,4.624360400444939,6.057931034482759,3.273328641801548,3.9214854111405835,2.7039080459770113,4.250365726227796,5.300038744672608,3.4947937795807977,3.398955067920585,4.205070993914807,3.341829085457271,4.076559473072453,4.817202634637737,3.541692789968652,3.5077755240027044,4.417702613661322,5.233202986135798,5.066379310344828,4.151367419738406,4.781409295352324,4.4493063812921125,5.117420510523959,2.924137931034483,2.8064655172413793,2.7222988505747128,3.655,3.1933333333333334,3.2231237322515214,4.561030328209389,4.0580209895052475,4.077375946173255,4.569402622632346,4.455607985480944,4.474712643678161,4.145374931581828,5.008488063660478,3.196816976127321,3.8801724137931033,3.3272497897392768,5.20553579712386,3.4571428571428573,4.330752990851513,4.206444318824195,3.552623688155922,3.973667711598746,3.4546151166840824,3.4807563959955505,3.8708901363271853,4.204671857619577,4.063017241379311,4.058947368421053,3.610971786833856,3.18974358974359,3.8188087774294672,5.185632183908046,3.017931034482759,4.889805097451275,3.679929266136163,4.4465730097914005,3.516507703595011,5.3750663129973475,2.906896551724138,4.965373563218391,4.297966401414677,3.2489892984542212,4.3263203841117415,3.864627363737486,4.817030260380014,4.888989715668481,4.644827586206897,3.765862068965517,3.5098522167487687,3.0639080459770116,5.497852960312296,5.234389561975769,3.765862068965517,4.251395730706076,4.224137931034483,4.2196644920782855,3.735208711433757,2.72143928035982,3.7636363636363637,5.147290640394089,5.718841379310345,4.2892413793103445,5.091470054446461,4.618390804597701,4.659551176792556,4.119513184584179
CELF2,4.786885245901639,5.070294784580499,5.235137533274179,5.460844803037494,4.635928445452255,4.602166792642983,5.360902255639098,4.442288390766143,4.914032869785082,4.9817030260380015,4.52787084983247,3.8170641750676175,5.3126530612244895,4.861678004535148,4.7004081632653065,3.4834054834054835,4.2801184990125085,3.273328641801548,5.294460641399417,4.758241758241758,5.469387755102041,4.513296227581942,3.8202247191011236,5.07202881152461,5.170686456400742,4.644657863145258,5.205856255545696,4.691813804173354,4.14193992203623,5.064935064935065,5.136454581832733,4.451969322760951,3.8737639385651166,3.9808673469387754,4.6520056298381425,4.1730257320319435,4.431855500821018,3.929764113437583,5.509500351864884,5.639030612244898,5.559183673469388,5.036224489795918,5.210204081632653,5.303721488595438,4.346447012539956,4.6730257320319435,4.724240915878546,4.307272204656511,4.449194414607948,4.403061224489796,4.687074829931973,3.9529042386185242,5.295133437990581,4.811224489795919,5.261075161772026,3.8748055275922026,5.110787172011662,4.51103706788838,4.613917698226832,5.08340727595386,4.766852195423624,5.175427746856318,5.104015799868335,4.842904603701946,4.6510862409479925,4.711989795918368,4.743071965628356,5.001855287569573,5.260596546310832,4.812615955473098,3.901360544217687,5.236734693877551,4.126441881100266,4.937205651491365,4.429831191735953,5.078593139383413,3.707221350078493,5.577551020408163,4.0395408163265305,4.558869701726844,5.268824771287825,4.5174373546887105,4.842988808426597,4.182423990004165,4.103651987110633,4.253590325018896,4.91530612244898,5.1579203109815355,5.461224489795918,3.6511359260685405,3.8182570325427467,4.91530612244898,4.575315840621963,4.6114175399889685,4.591009376723663,4.9747583243823845,5.631765749778173,4.552875695732839,3.9039983340274884,3.472326530612245,4.557551020408163,3.929108485499463,4.343420126671358,4.2552640103660515,4.694357743097239
CITED1,4.548549810844893,4.652421652421652,4.7324414715719065,4.817531305903399,4.4919278252611585,4.468186134852801,4.7881241565452095,4.402269861286254,4.607215793056501,4.604774535809018,4.43398392652124,4.145505097312326,4.766153846153846,4.578347578347579,4.495384615384616,4.002331002331002,4.328784119106699,3.9214854111405835,4.758241758241758,4.520710059171598,4.774358974358974,4.414918414918415,4.146067415730337,4.65158371040724,4.699300699300699,4.495475113122172,4.712374581939799,4.503025064822817,4.271391529818496,4.655011655011655,4.693815987933635,4.4032337089661935,4.1704996034892945,4.211538461538462,4.489389920424403,4.287625418060201,4.3978779840848805,4.185814185814186,4.838196286472148,4.902243589743589,4.835897435897436,4.655769230769231,4.68974358974359,4.755656108597285,4.36144578313253,4.486622073578595,4.525328330206379,4.3358613217768145,4.411336032388664,4.384615384615385,4.512820512820513,4.183431952662722,4.745562130177515,4.548076923076923,4.74577861163227,4.163849603311487,4.670329670329671,4.430141287284145,4.4741488020176545,4.668896321070235,4.533799533799534,4.7109557109557105,4.669975186104218,4.567084078711986,4.499586435070306,4.5125,4.534412955465587,4.625874125874126,4.72189349112426,4.538461538461538,4.17948717948718,4.676923076923077,4.275919732441472,4.595660749506903,4.396011396011396,4.659574468085107,4.0828402366863905,4.87948717948718,4.232371794871795,4.455621301775148,4.737400530503979,4.432327166504382,4.564516129032258,4.2998430141287285,4.258434547908232,4.314814814814815,4.596153846153846,4.71001221001221,4.8307692307692305,4.071117561683599,4.132016632016632,4.596153846153846,4.456043956043956,4.477130977130977,4.460498960498961,4.629554655870446,4.882943143812709,4.3426573426573425,4.173469387755102,3.9876923076923076,4.452307692307692,4.182186234817814,4.370468611847922,4.318681318681318,4.513122171945701
CKS1B,4.773770491803279,5.1950617283950615,5.391304347826087,5.72093023255814,4.548971193415638,4.523456790123457,5.554385964912281,4.301639344262295,4.932743362831858,5.101149425287356,4.428855721393035,3.450602409638554,5.493333333333333,4.879012345679012,4.698666666666667,3.0006734006734006,4.095698924731183,2.7039080459770113,5.469387755102041,4.774358974358974,5.848888888888889,4.432323232323232,3.450187265917603,5.201307189542484,5.319191919191919,4.564705882352941,5.371014492753623,4.652434456928839,3.903370786516854,5.175757575757576,5.23921568627451,4.311252653927813,3.524398625429553,3.6791666666666667,4.5873563218390805,3.9507246376811596,4.290421455938698,3.612987012987013,5.786206896551724,5.9375,5.911111111111111,5.105,5.437777777777778,5.4980392156862745,4.175903614457831,4.642028985507246,4.68130081300813,4.136150234741784,4.3052631578947365,4.261111111111111,4.623280423280423,3.682051282051282,5.5025641025641026,4.833333333333333,5.420325203252032,3.5276532137518686,5.247619047619048,4.406802721088435,4.534426229508196,5.185507246376812,4.753535353535353,5.295622895622896,5.232258064516129,4.862015503875969,4.56989247311828,4.6691666666666665,4.703859649122807,5.096969696969697,5.478632478632479,4.86060606060606,3.5633333333333335,5.533333333333333,3.8681159420289855,5.017094017094017,4.2897119341563785,5.197163120567376,3.3205128205128207,5.846666666666667,3.7680555555555557,4.458119658119658,5.459770114942529,4.409282700421941,4.859139784946237,3.942857142857143,3.8415204678362573,4.065432098765432,4.963333333333333,5.261904761904762,5.688888888888889,3.237735849056604,3.471171171171171,4.963333333333333,4.482539682539683,4.530630630630631,4.507207207207207,5.02280701754386,5.9681159420289855,4.618181818181818,3.5775510204081633,2.9856,4.457333333333334,3.6280701754385967,4.153256704980843,4.061375661375662,4.64
CLDN6,4.448087431693989,4.460157126823794,4.503293807641634,4.5172656800563775,4.440329218106996,4.419004863449308,4.526315789473684,4.399403874813711,4.475730758916599,4.428422152560084,4.40343735866124,4.319094560058415,4.516363636363637,4.455667789001122,4.404848484848485,4.268135904499541,4.366568914956011,4.250365726227796,4.513296227581942,4.414918414918415,4.432323232323232,4.380165289256198,4.320054477357848,4.457516339869281,4.483011937557392,4.4402852049910875,4.484848484848484,4.42628532516173,4.349336057201226,4.46831955922865,4.497920380273322,4.39741362671299,4.3292721024679786,4.337121212121212,4.427377220480669,4.355731225296442,4.397074190177639,4.324281778827233,4.524555903866249,4.5606060606060606,4.488888888888889,4.487878787878788,4.44040404040404,4.502673796791444,4.384081781672143,4.409749670619235,4.444937176644494,4.364489970123773,4.408931419457735,4.388888888888889,4.445406445406445,4.303030303030303,4.489510489510489,4.431818181818182,4.511456023651146,4.3209675227612445,4.467532467532467,4.404452690166976,4.423248882265276,4.482213438735178,4.436179981634527,4.503213957759412,4.471163245356793,4.446793516560958,4.443792766373411,4.432954545454545,4.44976076555024,4.454545454545454,4.467754467754467,4.413223140495868,4.32979797979798,4.4,4.363636363636363,4.43978243978244,4.395061728395062,4.468085106382978,4.27972027972028,4.557575757575758,4.338383838383838,4.421134421134421,4.491118077324974,4.406597621787495,4.4447702834799605,4.372294372294372,4.350345560871877,4.3580246913580245,4.454545454545454,4.510822510822511,4.541414141414141,4.287021154945683,4.298116298116298,4.454545454545454,4.415584415584416,4.427518427518428,4.414414414414415,4.478468899521531,4.529644268774703,4.242424242424242,4.319109461966605,4.2543030303030305,4.417575757575758,4.315789473684211,4.400557297109021,4.363636363636363,4.441354723707665
CNN1,4.193774175722969,3.9284228048272993,3.8583292623351246,3.657172720146329,4.3323623248716885,4.317935913441532,3.781785925487877,4.437649659237429,4.126578502535548,3.946144905075552,4.3587120576890825,4.897251929064573,3.8085393258426965,4.1339991677070325,4.182471910112359,5.124503461582114,4.529358463211309,5.300038744672608,3.8202247191011236,4.146067415730337,3.450187265917603,4.320054477357848,4.89685645751799,3.920467063229786,3.877766428328226,4.322868473231989,3.845627747923791,4.242014897108951,4.632622143668729,3.9530132788559755,3.948887420136594,4.425892793244113,4.862272674620642,4.769662921348314,4.285935683843472,4.614069369809477,4.443109905721297,4.793083321173209,3.623789228981015,3.5737359550561796,3.4891385767790264,4.028370786516854,3.737453183520599,3.7858559153998677,4.50101529714363,4.223497801660967,4.251301726500411,4.496755815793638,4.452158486102897,4.453183520599251,4.290886392009988,4.719101123595506,3.764044943820225,4.13061797752809,3.8505069882159497,4.8429485564568955,3.903691813804173,4.377665673010777,4.315896113464727,3.966292134831461,4.187265917602996,3.9203268641470888,3.9191736136281263,4.1327410504311475,4.324392895976803,4.238061797752809,4.2430514488468365,3.9862104187946885,3.749063670411985,4.085801838610827,4.835393258426966,3.6157303370786518,4.680752320468979,4.0187265917602994,4.440560410597864,3.9383217786277793,4.921348314606742,3.6303370786516855,4.71184456928839,4.367041198501872,3.795040681906238,4.376475608021619,4.128851032982965,4.642971795459757,4.674650108417111,4.537037037037037,4.075842696629214,3.9558587479935796,3.7131086142322096,4.994276022895908,4.848314606741573,4.075842696629214,4.337881219903692,4.327512906164592,4.31931369571819,4.070076877587226,3.509037616023449,3.975485188968335,4.808186195826646,5.107775280898877,4.360449438202247,4.773506800709639,4.542167118687847,4.5478865703584805,4.2738929279577
CNNM4,4.675988428158148,4.895424836601308,5.025575447570333,5.200638394892841,4.5584604212055195,4.53038005325587,5.124183006535947,4.405335904853745,4.775984730175256,4.824881676808655,4.471758852794849,3.918969997637609,5.086274509803921,4.734204793028322,4.606274509803922,3.657159833630422,4.277988614800759,3.4947937795807977,5.07202881152461,4.65158371040724,5.201307189542484,4.457516339869281,3.920467063229786,4.896578239138793,4.974450386215092,4.5657439446366785,5.001705029838022,4.600132187706543,4.16964089006389,4.8918597742127155,4.947327950788158,4.411015361558636,3.963412168991308,4.046568627450981,4.568965517241379,4.196078431372549,4.397565922920893,4.005092946269417,5.238674780256931,5.34109477124183,5.2745098039215685,4.871078431372549,5.0019607843137255,5.078431372549019,4.330734703519962,4.583546462063086,4.627450980392157,4.297707815520575,4.412796697626419,4.375816993464053,4.598817304699658,4.02262443438914,5.070889894419306,4.693627450980392,5.0461501673840266,3.9612239514639938,4.927170868347339,4.460184073629452,4.539376406300225,4.907075873827792,4.658348187759953,4.978609625668449,4.922201138519924,4.719106247150023,4.5709466582331855,4.614950980392157,4.642311661506708,4.842245989304812,5.042735042735043,4.693404634581105,3.983986928104575,5.019607843137255,4.160699062233589,4.791352438411262,4.3957879448075525,4.902377972465582,3.828054298642534,5.2934640522875815,4.091911764705882,4.4982403217697335,5.050709939148073,4.4641350210970465,4.717583807716635,4.204481792717087,4.139834881320949,4.256717501815541,4.775490196078431,4.966542172424526,5.2026143790849675,3.788753237143914,3.916004239533651,4.775490196078431,4.508403361344538,4.53921568627451,4.5201377848436675,4.823013415892673,5.333333333333333,4.46524064171123,3.9841936774709885,3.643921568627451,4.496078431372549,4.005159958720331,4.330628803245436,4.258636788048553,4.604152249134948
